session_id,timestamp,queue_count,throughput_per_min,data_source
B_20260908,2026-09-08T06:12:00,12,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:12:30,13,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:13:00,13,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:13:30,14,5,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:14:00,12,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:14:30,12,5,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:15:00,12,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:15:30,12,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:16:00,12,5,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:16:30,11,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:17:00,11,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:17:30,11,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:18:00,11,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:18:30,10,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:19:00,10,5,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:19:30,10,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:20:00,10,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:20:30,9,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:21:00,8,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:21:30,9,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:22:00,7,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:22:30,9,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:23:00,9,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:23:30,7,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:24:00,8,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:24:30,8,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:25:00,9,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:25:30,7,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:26:00,8,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:26:30,6,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:27:00,6,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:27:30,5,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:28:00,6,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:28:30,7,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:29:00,7,4,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:29:30,7,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:30:00,7,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:30:30,7,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:31:00,5,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:31:30,6,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:32:00,6,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:32:30,6,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:33:00,5,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:33:30,5,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:34:00,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:34:30,5,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:35:00,4,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:35:30,4,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:36:00,4,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:36:30,5,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:37:00,4,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:37:30,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:38:00,3,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:38:30,3,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:39:00,4,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:39:30,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:40:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:40:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:41:00,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:41:30,4,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:42:00,3,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:42:30,4,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:43:00,3,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:43:30,3,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:44:00,3,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:44:30,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:45:00,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:45:30,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:46:00,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:46:30,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:47:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:47:30,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:48:00,4,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:48:30,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:49:00,1,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:49:30,1,1,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:50:00,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:50:30,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:51:00,1,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:51:30,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:52:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:52:30,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:53:00,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:53:30,1,1,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:54:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:54:30,3,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:55:00,1,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:55:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:56:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:56:30,0,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:57:00,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:57:30,1,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:58:00,0,1,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:58:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:59:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:59:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:00:00,1,1,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:00:30,0,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:01:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:01:30,0,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:02:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:02:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:03:00,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:03:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:04:00,3,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:04:30,2,1,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:05:00,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:05:30,0,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:06:00,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:06:30,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:07:00,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:07:30,0,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:08:00,3,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:08:30,0,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:09:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:09:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:10:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:10:30,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:11:00,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:11:30,1,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:12:00,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:12:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:13:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:13:30,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:14:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:14:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:15:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:15:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:16:00,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:16:30,0,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:17:00,1,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:17:30,0,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:18:00,1,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:18:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:19:00,1,1,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:19:30,1,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:20:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:20:30,2,1,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:21:00,1,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:21:30,0,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:22:00,1,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:22:30,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:23:00,0,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:23:30,1,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:24:00,0,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:24:30,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:25:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:25:30,2,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:26:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:26:30,0,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:27:00,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:27:30,2,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:28:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:28:30,1,1,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:29:00,1,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T07:29:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:30:00,5,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:30:30,5,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:31:00,4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:31:30,4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:32:00,6,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:32:30,5,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:33:00,7,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:33:30,7,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:34:00,3,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:34:30,5,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:35:00,6,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:35:30,7,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:36:00,8,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:36:30,7,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:37:00,8,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:37:30,8,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:38:00,8,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:38:30,9,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:39:00,7,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:39:30,9,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:40:00,8,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:40:30,8,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:41:00,8,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:41:30,9,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:42:00,10,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:42:30,10,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:43:00,9,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:43:30,12,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:44:00,12,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:44:30,10,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:45:00,11,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:45:30,11,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:46:00,11,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:46:30,10,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:47:00,12,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:47:30,13,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:48:00,13,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:48:30,14,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:49:00,12,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:49:30,13,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:00,13,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:30,14,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:51:00,15,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:51:30,13,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:52:00,13,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:52:30,14,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:53:00,14,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:53:30,15,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:54:00,14,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:54:30,14,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:55:00,15,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:55:30,14,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:56:00,15,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:56:30,14,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:57:00,15,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:57:30,14,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:58:00,15,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:58:30,14,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:59:00,15,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:59:30,16,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:00:00,13,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:00:30,15,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:01:00,14,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:01:30,15,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:02:00,14,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:02:30,15,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:03:00,14,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:03:30,16,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:04:00,15,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:04:30,15,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:05:00,15,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:05:30,15,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:06:00,13,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:06:30,14,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:07:00,14,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:07:30,15,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:08:00,14,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:08:30,14,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:09:00,12,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:09:30,12,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:10:00,14,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:10:30,13,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:11:00,13,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:11:30,13,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:12:00,12,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:12:30,12,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:13:00,12,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:13:30,12,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:14:00,11,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:14:30,10,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:15:00,10,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:15:30,11,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:16:00,11,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:16:30,9,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:17:00,12,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:17:30,9,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:18:00,9,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:18:30,10,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:19:00,9,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:19:30,9,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:20:00,8,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:20:30,10,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:21:00,9,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:21:30,8,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:22:00,9,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:22:30,8,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:23:00,7,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:23:30,7,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:24:00,8,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:24:30,6,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:25:00,6,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:25:30,6,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:26:00,5,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:26:30,5,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:27:00,5,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:27:30,6,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:28:00,5,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:28:30,6,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:29:00,4,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:29:30,4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:30:00,4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:30:30,4,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:31:00,3,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:31:30,3,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:32:00,4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:32:30,5,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:33:00,4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:33:30,5,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:34:00,5,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:34:30,4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:35:00,4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:35:30,3,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:36:00,3,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:36:30,3,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:37:00,4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:37:30,2,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:38:00,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:38:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:39:00,4,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:39:30,2,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:40:00,3,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:40:30,1,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:41:00,4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:41:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:42:00,1,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:42:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:43:00,1,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:43:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:44:00,3,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:44:30,2,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:45:00,1,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:45:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:46:00,3,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:46:30,2,1,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:47:00,0,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:47:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:48:00,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:48:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:49:00,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:49:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:50:00,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:50:30,0,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:51:00,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:51:30,1,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:52:00,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:52:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:53:00,1,1,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:53:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:54:00,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:54:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:55:00,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:55:30,3,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:56:00,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:56:30,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:57:00,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:57:30,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:58:00,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:58:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:59:00,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:59:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:00:00,2,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:00:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:01:00,1,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:01:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:02:00,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:02:30,2,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:03:00,1,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:03:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:04:00,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:04:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:05:00,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:05:30,0,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:06:00,0,1,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:06:30,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:07:00,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:07:30,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:08:00,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:08:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:09:00,1,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:09:30,2,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:10:00,2,1,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:10:30,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:11:00,0,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:11:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:12:00,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:12:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:13:00,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:13:30,0,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:14:00,2,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:14:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:15:00,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:15:30,1,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:16:00,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:16:30,0,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:17:00,3,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:17:30,2,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:18:00,3,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:18:30,1,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:19:00,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:19:30,1,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T13:20:00,1,2,SYNTHETIC_DEMO
