session_id,timestamp,track_id,event,wait_seconds,queue_count,data_source
B_20260908,2026-09-08T06:09:59,91,ENTER,,13,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:14:03,91,SERVED,244.1,13,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:16:38,92,ENTER,,11,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:20:26,92,SERVED,228.1,11,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:02:50,93,ENTER,,14,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:06:56,93,SERVED,245.6,14,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:11:09,94,ENTER,,13,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:15:31,94,SERVED,261.5,13,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:35:21,95,ENTER,,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:35:53,95,ABANDONED,,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:04:10,96,ENTER,,12,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:08:13,96,SERVED,243.4,12,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:26:25,97,ENTER,,9,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:28:58,97,SERVED,152.3,9,SYNTHETIC_DEMO
B_20260908,2026-09-08T05:30:00,98,ENTER,,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T05:30:55,98,SERVED,55.6,2,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:03:14,99,ENTER,,14,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:07:16,99,SERVED,242.5,14,SYNTHETIC_DEMO
B_20260908,2026-09-08T05:30:00,100,ENTER,,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T05:32:04,100,SERVED,124.3,3,SYNTHETIC_DEMO
B_20260908,2026-09-08T05:42:42,101,ENTER,,6,SYNTHETIC_DEMO
B_20260908,2026-09-08T05:44:51,101,SERVED,129.5,6,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:05:23,102,ENTER,,13,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:08:56,102,SERVED,212.5,13,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:18:19,103,ENTER,,10,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:21:15,103,SERVED,175.3,10,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:06:21,104,ENTER,,13,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:10:25,104,SERVED,243.9,13,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:19:03,105,ENTER,,9,SYNTHETIC_DEMO
B_20260908,2026-09-08T06:22:16,105,SERVED,192.9,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:14:17,1,ENTER,,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:17:10,1,SERVED,172.3,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:44:07,2,ENTER,,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:47:53,2,SERVED,225.4,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:30:00,3,ENTER,,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:31:25,3,SERVED,85.2,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:02:13,4,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:06:25,4,SERVED,252.3,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:36,5,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:53:59,5,SERVED,203.1,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:47:48,6,ENTER,,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:38,6,SERVED,169.7,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:17:26,7,ENTER,,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:20:21,7,SERVED,175.0,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:09:43,8,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:13:11,8,SERVED,208.0,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:00:31,9,ENTER,,16,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:04:52,9,SERVED,261.0,16,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:46:48,10,ENTER,,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:10,10,SERVED,202.7,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:29:57,11,ENTER,,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:32:11,11,SERVED,134.0,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:53:26,12,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:57:41,12,SERVED,254.8,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:07:27,13,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:11:36,13,SERVED,249.1,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:42:05,14,ENTER,,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:45:31,14,SERVED,206.2,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:11:43,15,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:14:55,15,SERVED,191.9,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:19:04,16,ENTER,,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:21:22,16,SERVED,137.6,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:47:46,17,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:51:30,17,SERVED,224.7,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:57:44,18,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:02:10,18,SERVED,265.4,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:05:51,19,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:10:21,19,SERVED,269.7,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:30:00,20,ENTER,,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:32:03,20,SERVED,123.0,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:28:39,21,ENTER,,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:30:44,21,SERVED,124.6,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:43:03,22,ENTER,,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:45:50,22,SERVED,167.4,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:12:34,23,ENTER,,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:16:01,23,SERVED,206.7,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:02:24,24,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:06:41,24,SERVED,256.7,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:58:36,25,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:03:15,25,SERVED,278.5,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:45:07,26,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:49:03,26,SERVED,235.1,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:17:36,27,ENTER,,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:20:38,27,SERVED,181.2,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:04:38,28,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:08:48,28,SERVED,250.1,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:10:45,29,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:14:47,29,SERVED,241.5,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:56:25,30,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:00:18,30,SERVED,233.2,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:46:27,31,ENTER,,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:21,31,SERVED,234.6,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:49:19,32,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:53:13,32,SERVED,233.9,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:56:16,33,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:00:14,33,SERVED,237.4,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:40:40,34,ENTER,,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:42:14,34,ABANDONED,,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:51:37,35,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:55:09,35,SERVED,212.7,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:16:50,36,ENTER,,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:19:16,36,SERVED,145.9,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:18:36,37,ENTER,,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:21:24,37,SERVED,168.2,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:20,38,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:54:39,38,SERVED,258.7,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:37:47,39,ENTER,,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:39:41,39,SERVED,114.4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:02:38,40,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:07:10,40,SERVED,271.7,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:35:29,41,ENTER,,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:38:12,41,SERVED,163.0,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:46:15,42,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:19,42,SERVED,244.0,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:55:20,43,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:58:32,43,SERVED,192.0,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:29:09,44,ENTER,,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:30:22,44,SERVED,72.8,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:25:34,45,ENTER,,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:27:15,45,SERVED,101.0,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:26:57,46,ENTER,,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:28:47,46,SERVED,109.4,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:34,47,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:54:03,47,SERVED,208.9,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:37:29,48,ENTER,,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:39:28,48,SERVED,118.6,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:12:42,49,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:16:27,49,SERVED,225.0,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:30:00,50,ENTER,,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:32:00,50,SERVED,120.5,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:43:06,51,ENTER,,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:46:42,51,SERVED,216.7,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:49:19,52,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:53:29,52,SERVED,250.3,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:30:07,53,ENTER,,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:32:18,53,SERVED,131.7,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:20:50,54,ENTER,,7,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:23:09,54,SERVED,139.5,7,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:58:24,55,ENTER,,16,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:02:18,55,SERVED,234.3,16,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:57:05,56,ENTER,,16,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:01:40,56,SERVED,275.7,16,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:46:07,57,ENTER,,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:49:33,57,SERVED,205.5,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:45:44,58,ENTER,,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:49:14,58,SERVED,210.4,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:14:46,59,ENTER,,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:17:21,59,SERVED,155.6,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:54:14,60,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:58:19,60,SERVED,245.2,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:53:06,61,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:57:45,61,SERVED,278.4,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:04:15,62,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:08:37,62,SERVED,262.1,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:47:07,63,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:13,63,SERVED,185.9,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:30:00,64,ENTER,,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:31:18,64,SERVED,78.1,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:54:47,65,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:59:17,65,SERVED,270.1,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:42:51,66,ENTER,,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:46:13,66,SERVED,202.3,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:48:55,67,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:44,67,ABANDONED,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:56:03,68,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:59:58,68,SERVED,235.2,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:40:43,69,ENTER,,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:41:37,69,SERVED,54.3,2,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:39:21,70,ENTER,,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:42:30,70,SERVED,189.5,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:48:23,71,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:52:53,71,SERVED,269.7,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:42:11,72,ENTER,,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:45:18,72,SERVED,186.3,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:19:47,73,ENTER,,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:22:29,73,SERVED,161.5,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:15:05,74,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:18:48,74,SERVED,222.7,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:27:21,75,ENTER,,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:30:08,75,SERVED,167.2,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:55:08,76,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:59:34,76,SERVED,266.2,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:09:55,77,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:13:59,77,SERVED,244.2,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:48:34,78,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:52:38,78,SERVED,244.2,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:10:52,79,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:13:50,79,SERVED,178.2,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:30:00,80,ENTER,,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:31:55,80,SERVED,115.7,4,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:03:47,81,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:07:59,81,SERVED,251.6,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:27:50,82,ENTER,,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:30:21,82,SERVED,150.1,5,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:52:02,83,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:56:25,83,SERVED,263.2,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:15:09,84,ENTER,,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:18:06,84,SERVED,177.7,10,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:14:20,85,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:18:22,85,SERVED,241.3,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:51:48,86,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:55:18,86,SERVED,209.6,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:43:26,87,ENTER,,1,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:44:20,87,SERVED,54.4,1,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:45:18,88,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:48:21,88,SERVED,183.6,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:59:21,89,ENTER,,16,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:03:11,89,SERVED,229.6,16,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:42:03,90,ENTER,,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:45:16,90,SERVED,193.5,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:49:31,91,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:53:30,91,SERVED,238.8,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:43:57,92,ENTER,,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:47:03,92,SERVED,186.6,11,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:30:55,93,ENTER,,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:32:11,93,SERVED,76.3,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:40:48,94,ENTER,,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:43:26,94,SERVED,158.1,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:07:45,95,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:11:33,95,SERVED,227.7,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:03:42,96,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:08:13,96,SERVED,271.8,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:17:14,97,ENTER,,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:20:10,97,SERVED,176.2,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:19:47,98,ENTER,,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:22:07,98,SERVED,140.1,9,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:05:48,99,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:10:16,99,SERVED,268.8,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:49:31,100,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:53:38,100,SERVED,247.0,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:26:13,101,ENTER,,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:28:29,101,SERVED,135.7,6,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:30:00,102,ENTER,,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:31:51,102,SERVED,111.4,3,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:58:27,103,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:02:59,103,SERVED,271.5,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:10:08,104,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:13:40,104,SERVED,211.3,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:11:20,105,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:14:51,105,SERVED,211.5,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:54:02,106,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:57:57,106,SERVED,235.3,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:47:48,107,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:50:59,107,SERVED,190.5,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:13:03,108,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:16:54,108,SERVED,230.7,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:53:55,109,ENTER,,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:57:54,109,SERVED,239.5,14,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:38:56,110,ENTER,,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:41:46,110,SERVED,169.6,8,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:59:58,111,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:03:58,111,SERVED,240.2,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:00:25,112,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:04:49,112,SERVED,263.4,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:13:33,113,ENTER,,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:17:02,113,SERVED,209.1,13,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:02:10,114,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:06:03,114,SERVED,232.8,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:22:59,115,ENTER,,7,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:25:45,115,SERVED,165.3,7,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:52:43,116,ENTER,,16,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:56:33,116,SERVED,230.5,16,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:57:47,117,ENTER,,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T12:01:30,117,SERVED,222.9,15,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:48:30,118,ENTER,,12,SYNTHETIC_DEMO
L_20260908,2026-09-08T11:52:05,118,SERVED,214.7,12,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:48:41,1,ENTER,,16,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:53:21,1,SERVED,279.4,16,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:40:44,2,ENTER,,18,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:45:41,2,SERVED,297.5,18,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:54:03,3,ENTER,,13,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:57:43,3,SERVED,220.8,13,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:44:28,4,ENTER,,17,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:49:28,4,SERVED,300.0,17,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:15:55,5,ENTER,,7,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:17:53,5,SERVED,117.4,7,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:19:47,6,ENTER,,10,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:22:48,6,SERVED,180.5,10,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:42:38,7,ENTER,,16,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:46:56,7,SERVED,258.5,16,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:45:49,8,ENTER,,16,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:50:09,8,SERVED,260.0,16,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:54:36,9,ENTER,,15,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:59:04,9,SERVED,267.9,15,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:37:23,10,ENTER,,19,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:42:06,10,SERVED,282.9,19,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:52:27,11,ENTER,,14,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:56:03,11,SERVED,216.1,14,SYNTHETIC_DEMO
D_20260908,2026-09-08T18:18:37,12,ENTER,,1,SYNTHETIC_DEMO
D_20260908,2026-09-08T18:19:58,12,SERVED,81.0,1,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:29:54,13,ENTER,,14,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:34:23,13,SERVED,268.7,14,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:37:51,14,ENTER,,18,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:42:28,14,SERVED,276.4,18,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:21:10,15,ENTER,,11,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:24:01,15,SERVED,170.6,11,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:28:41,16,ENTER,,15,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:32:27,16,SERVED,226.2,15,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:53:23,17,ENTER,,13,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:56:51,17,SERVED,207.6,13,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:29:34,18,ENTER,,15,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:34:12,18,SERVED,277.4,15,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:57:12,19,ENTER,,12,SYNTHETIC_DEMO
D_20260908,2026-09-08T18:01:11,19,SERVED,239.0,12,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:45:00,20,ENTER,,17,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:49:29,20,SERVED,269.2,17,SYNTHETIC_DEMO
D_20260908,2026-09-08T18:30:09,21,ENTER,,2,SYNTHETIC_DEMO
D_20260908,2026-09-08T18:31:47,21,SERVED,97.6,2,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:45:47,22,ENTER,,16,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:49:51,22,SERVED,244.2,16,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:46:39,23,ENTER,,17,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:50:55,23,SERVED,256.3,17,SYNTHETIC_DEMO
D_20260908,2026-09-08T17:24:12,24,ENTER,,13,SYNTHETIC_DEMO
